Date,Hour,Campaign Id,Placement Id,Creative Id,DSP Placement,DSP Name,Country,State,City,Zip,DMA Code,DMA Description,Domain,Browser,Device Type,Device Vendor,Device OS,Device OS Version,Requested Impressions,Loaded Impressions,Rendered Impressions,Friendly IFrame Impressions,Viewable Impressions,Mobile Optimized Impressions,PSUnitView,Clicks,Unit Engagement,Ad Density,Time Spent,Exposure Time,heavy-ad-intervention,non-mraid-impression,user_press_start,user_tap_close_isis,user_tap_exiturl,user_tap_exiturl_fallback,user_tap_open_isis
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Dallas,75270.0,623.0,Dallas - Ft. Worth,historydaily.org,Chrome,Mobile,Google,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Dallas,75270.0,623.0,Dallas - Ft. Worth,honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,0,0.0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Euless,76040.0,623.0,Dallas - Ft. Worth,heraldweekly.com,Chrome,Mobile,Samsung,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,4,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Euless,76040.0,623.0,Dallas - Ft. Worth,heraldweekly.com,Facebook,Mobile,Google,Android,12,0.0,0.0,0.0,11,0.0,11,0.0,68,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Euless,76040.0,623.0,Dallas - Ft. Worth,historydaily.org,Chrome,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,3,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Euless,76040.0,623.0,Dallas - Ft. Worth,honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,3,0.0,3,0.0,19,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Fort Worth,76101.0,623.0,Dallas - Ft. Worth,science101.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,3,0.0,3,0.0,21,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Georgetown,78627.0,635.0,Austin,heraldweekly.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,4,0.0,4,0.0,23,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Georgetown,78627.0,635.0,Austin,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,20,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Houston,77052.0,618.0,Houston,heraldweekly.com,Chrome,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Houston,77052.0,618.0,Houston,heraldweekly.com,Chrome,Mobile,Samsung,Android,9,0.0,0.0,0.0,6,0.0,6,0.0,42,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Justin,76247.0,623.0,Dallas - Ft. Worth,heraldweekly.com,Facebook,Mobile,Generic_Android,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Killeen,76541.0,625.0,Waco - Temple - Bryan,worldtravelling.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,2,0.0,2,0.0,16,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Paris,75462.0,623.0,Dallas - Ft. Worth,heraldweekly.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,4,0.0,4,0.0,28,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Richardson,75080.0,623.0,Dallas - Ft. Worth,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,22,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,San Angelo,76903.0,661.0,San Angelo,heraldweekly.com,Amazon Silk,Mobile,Amazon,Android,9,0.0,0.0,0.0,3,0.0,3,0.0,18,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,San Antonio,78288.0,641.0,San Antonio,honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,0,0.0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Shamrock,N/A,N/A,N/A,heraldweekly.com,Amazon Silk,Mobile,Amazon,Android,9,0.0,0.0,0.0,4,0.0,4,0.0,28,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Springtown,76082.0,623.0,Dallas - Ft. Worth,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,24,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Sugar Land,77487.0,618.0,Houston,honesttopaws.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,2,0.0,2,0.0,13,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Texas,Winnsboro,75494.0,709.0,Tyler - Longview (Lfkn & Ncgd),heraldweekly.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,4,0.0,4,0.0,18,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Utah,Logan,84323.0,770.0,Salt Lake City,historydaily.org,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,23,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Utah,Salt Lake City,84138.0,770.0,Salt Lake City,heraldweekly.com,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,7,0.0,7,0.0,46,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Utah,Salt Lake City,84138.0,770.0,Salt Lake City,historydaily.org,Chrome,Mobile,Generic_Android_Tablet,Android,9,0.0,0.0,0.0,3,0.0,3,0.0,22,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Utah,Salt Lake City,84138.0,770.0,Salt Lake City,honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,0,0.0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Utah,Salt Lake City,84138.0,770.0,Salt Lake City,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,6,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Vermont,Danville,5828.0,523.0,Burlington - Plattsburgh,heraldweekly.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Virginia,Ashburn,20147.0,511.0,"Washington, Dc (Hagrstwn)",heraldweekly.com,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Virginia,Ashburn,20147.0,511.0,"Washington, Dc (Hagrstwn)",heraldweekly.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,5,0.0,5,0.0,35,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Virginia,Ashburn,20149.0,511.0,"Washington, Dc (Hagrstwn)",heraldweekly.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,8,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Virginia,Ashburn,20149.0,511.0,"Washington, Dc (Hagrstwn)",heraldweekly.com,Facebook,Mobile,Samsung,Android,10,0.0,0.0,0.0,2,0.0,2,0.0,14,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Virginia,McLean,22101.0,511.0,"Washington, Dc (Hagrstwn)",honesttopaws.com,Chrome,Mobile,Samsung,Android,8,0.0,0.0,0.0,1,0.0,0,0.0,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Virginia,Sterling,20163.0,511.0,"Washington, Dc (Hagrstwn)",honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Burlington,98233.0,819.0,Seattle - Tacoma,heraldweekly.com,Chrome,Mobile,Google,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,2,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Ferndale,98248.0,819.0,Seattle - Tacoma,science101.com,Facebook,Mobile,Apple,iOS,15,0.0,0.0,0.0,4,0.0,4,0.0,26,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Goldendale,98620.0,820.0,"Portland, Or",heraldweekly.com,Samsung Internet,Mobile,Samsung,Android,10,0.0,0.0,0.0,0,0.0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Kennewick,99336.0,810.0,Yakima - Pasco - Rchlnd - Knnwck,honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,6,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Seattle,98111.0,819.0,Seattle - Tacoma,heraldweekly.com,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,6,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Seattle,98111.0,819.0,Seattle - Tacoma,historydaily.org,Facebook,Mobile,Nokia,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,15,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Spokane,99209.0,881.0,Spokane,heraldweekly.com,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Tacoma,98411.0,819.0,Seattle - Tacoma,heraldweekly.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Washington,Tukwila,N/A,N/A,N/A,heraldweekly.com,Chrome,Mobile,Samsung,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,Burlington,53105.0,617.0,Milwaukee,heraldweekly.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,9,0.0,9,0.0,62,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,De Pere,54115.0,658.0,Green Bay - Appleton,msn.com,Amazon Silk,Mobile,Amazon,Android,9,0.0,0.0,0.0,3,0.0,3,0.0,18,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,Delavan,53115.0,617.0,Milwaukee,heraldweekly.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,6,0.0,6,0.0,35,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,New Berlin,53151.0,617.0,Milwaukee,historydaily.org,Chrome,Mobile,Samsung,Android,11,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,Onalaska,54650.0,702.0,La Crosse - Eau Claire,heraldweekly.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,Oshkosh,54901.0,658.0,Green Bay - Appleton,heraldweekly.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,19,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,Sun Prairie,53590.0,669.0,Madison,heraldweekly.com,Chrome,Mobile,Samsung,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,12,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,Sun Prairie,53590.0,669.0,Madison,heraldweekly.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,12,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,Sun Prairie,53590.0,669.0,Madison,kaleandcardio.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,7,0.0,7,0.0,35,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wisconsin,Waukesha,53186.0,617.0,Milwaukee,heraldweekly.com,Chrome,Mobile,Samsung,Android,11,0.0,0.0,0.0,10,0.0,10,0.0,61,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wyoming,Casper,82601.0,767.0,Casper - Riverton,historydaily.org,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,4,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,77d264cf23ebdfc39e3b39f613e26dff,3b5125b1110473ae2a33c873d6d711b4,2216684,N/A,United States,Wyoming,Cheyenne,82002.0,759.0,Cheyenne - Scottsbluf,morehackz.com,Facebook,Mobile,Samsung,Android,5,0.0,0.0,0.0,3,0.0,3,0.0,14,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,Puerto Rico,Guayanilla,Guayanilla,N/A,N/A,N/A,honesttopaws.com,Facebook,Mobile,Samsung,Android,9,0.0,0.0,0.0,0,0.0,0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Alabama,Decatur,35601.0,691.0,Huntsville - Decatur (Flor),honesttopaws.com,Facebook,Mobile,Generic_Android,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,23,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Alabama,Hamilton,35570.0,630.0,Birmingham (Ann & Tusc),kardashiandish.com,Chrome,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,7,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Alabama,Huntsville,35893.0,691.0,Huntsville - Decatur (Flor),honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,0,0.0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Alabama,Jasper,35501.0,630.0,Birmingham (Ann & Tusc),kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,1,0.0,1,0.0,8,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Alabama,Prattville,36066.0,698.0,Montgomery (Selma),kardashiandish.com,Facebook,Mobile,Lenovo,Android,8,0.0,0.0,0.0,1,0.0,1,0.0,3,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Alabama,Rainsville,35986.0,691.0,Huntsville - Decatur (Flor),kardashiandish.com,Facebook,Mobile,Samsung,Android,9,0.0,0.0,0.0,3,0.0,3,0.0,16,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Alabama,Sylacauga,35150.0,630.0,Birmingham (Ann & Tusc),honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,2,0.0,2,0.0,14,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Arizona,Chandler,85246.0,753.0,Phoenix (Prescott),kardashiandish.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,2,0.0,2,0.0,13,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Arizona,Mesa,85214.0,753.0,Phoenix (Prescott),honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,19,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Arizona,Mesa,85214.0,753.0,Phoenix (Prescott),honesttopaws.com,Facebook,Mobile,Samsung,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,18,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Arizona,Mesa,85214.0,753.0,Phoenix (Prescott),honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,35,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Arizona,Phoenix,85001.0,753.0,Phoenix (Prescott),honesttopaws.com,Facebook,Mobile,Samsung,Android,12,0.0,0.0,0.0,3,0.0,3,0.0,43,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-22,19,campaign_id,9cfb1200eb45d829f4af96480a118238,5070236a3593260cfe4ffb1d819efd47,2219388,N/A,United States,Arizona,Sedona,86336.0,753.0,Phoenix (Prescott),honesttopaws.com,Facebook,Mobile,Generic_Android,Android,11,0.0,0.0,0.0,3,0.0,3,0.0,23,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
